ano,id_municipio,id_municipio_nome,sexo,grupo_idade,populacao
2024,2408102,Natal,feminino,5-9 anos,23854
2023,2704302,Maceió,feminino,5-9 anos,33154
2022,3205309,Vitória,feminino,5-9 anos,9853
2024,5103403,Cuiabá,feminino,5-9 anos,23885
2022,3304557,Rio de Janeiro,feminino,5-9 anos,198770
2024,3304557,Rio de Janeiro,feminino,5-9 anos,194792
2022,4106902,Curitiba,feminino,50-54 anos,66042
2022,2704302,Maceió,feminino,50-54 anos,34155
2023,5103403,Cuiabá,feminino,50-54 anos,21590
2022,1200401,Rio Branco,feminino,50-54 anos,10469
2022,5300108,Brasília,feminino,50-54 anos,97814
2022,3205309,Vitória,feminino,50-54 anos,11549
2022,1302603,Manaus,feminino,50-54 anos,60698
2024,2304400,Fortaleza,feminino,55-59 anos,85238
2023,2507507,João Pessoa,feminino,55-59 anos,27836
2023,5300108,Brasília,feminino,55-59 anos,85907
2024,1501402,Belém,feminino,55-59 anos,45192
2022,2211001,Teresina,feminino,55-59 anos,27030
2023,4106902,Curitiba,feminino,55-59 anos,62873
2022,4314902,Porto Alegre,feminino,55-59 anos,48749
2023,3106200,Belo Horizonte,feminino,55-59 anos,83491
2022,3304557,Rio de Janeiro,feminino,55-59 anos,225281
2022,2111300,São Luís,feminino,55-59 anos,30643
2022,4205407,Florianópolis,feminino,60-64 anos,16067
2024,1600303,Macapá,feminino,60-64 anos,7852
2022,1200401,Rio Branco,feminino,60-64 anos,6834
2022,5103403,Cuiabá,feminino,60-64 anos,15888
2024,1721000,Palmas,feminino,60-64 anos,5246
2023,5300108,Brasília,feminino,60-64 anos,69669
2024,3304557,Rio de Janeiro,feminino,65-69 anos,190721
2022,2111300,São Luís,feminino,65-69 anos,19265
2022,4314902,Porto Alegre,feminino,65-69 anos,42047
2024,3205309,Vitória,feminino,65-69 anos,9896
2023,2211001,Teresina,feminino,65-69 anos,18025
2024,2408102,Natal,feminino,65-69 anos,19158
2024,2611606,Recife,feminino,65-69 anos,41531
2022,2704302,Maceió,feminino,65-69 anos,19011
2023,1600303,Macapá,feminino,70-74 anos,3733
2022,5208707,Goiânia,feminino,70-74 anos,23390
2022,2611606,Recife,feminino,70-74 anos,30434
2024,3304557,Rio de Janeiro,feminino,70-74 anos,153566
2024,1400100,Boa Vista,feminino,70-74 anos,3525
2023,5300108,Brasília,feminino,70-74 anos,40829
2024,5103403,Cuiabá,feminino,70-74 anos,9601
2023,1302603,Manaus,feminino,70-74 anos,21559
2024,3106200,Belo Horizonte,feminino,75-79 anos,39804
2024,2304400,Fortaleza,feminino,75-79 anos,31785
2023,2408102,Natal,feminino,75-79 anos,10838
2024,3550308,São Paulo,feminino,75-79 anos,166644
2022,4205407,Florianópolis,feminino,75-79 anos,6556
2023,4205407,Florianópolis,feminino,75-79 anos,7055
2022,4314902,Porto Alegre,feminino,75-79 anos,24352
2022,5103403,Cuiabá,feminino,75-79 anos,5433
2023,5002704,Campo Grande,feminino,80-mais,11433
2022,3304557,Rio de Janeiro,feminino,80-mais,138360
2024,1302603,Manaus,feminino,80-mais,15287
2023,2304400,Fortaleza,feminino,80-mais,38835
2022,1600303,Macapá,feminino,80-mais,2782
2024,1721000,Palmas,feminino,80-mais,1672
2022,3106200,Belo Horizonte,masculino,0-4 anos,61402
2023,2800308,Aracaju,masculino,0-4 anos,18411
2023,1501402,Belém,masculino,0-4 anos,37475
2023,2611606,Recife,masculino,0-4 anos,44281
2022,2704302,Maceió,masculino,0-4 anos,34021
2024,5208707,Goiânia,masculino,0-4 anos,42063
2022,2611606,Recife,masculino,0-4 anos,46083
2022,3304557,Rio de Janeiro,masculino,0-4 anos,184479
2022,2408102,Natal,masculino,0-4 anos,23982
2023,3106200,Belo Horizonte,masculino,0-4 anos,59633
2023,2507507,João Pessoa,masculino,0-4 anos,28151
2023,2927408,Salvador,masculino,0-4 anos,65247
2024,5300108,Brasília,masculino,0-4 anos,92086
2023,2800308,Aracaju,masculino,10-14 anos,20690
2023,5103403,Cuiabá,masculino,10-14 anos,23742
2023,1721000,Palmas,masculino,10-14 anos,11912
2022,1302603,Manaus,masculino,10-14 anos,93059
2022,3205309,Vitória,masculino,10-14 anos,10188
2022,3106200,Belo Horizonte,masculino,10-14 anos,67258
2022,2111300,São Luís,masculino,10-14 anos,37965
2024,3304557,Rio de Janeiro,masculino,10-14 anos,203126
2023,2611606,Recife,masculino,10-14 anos,50985
2023,1302603,Manaus,masculino,10-14 anos,93482
2022,2408102,Natal,masculino,10-14 anos,25951
2024,5300108,Brasília,masculino,10-14 anos,100640
2022,4106902,Curitiba,masculino,10-14 anos,55017
2024,2704302,Maceió,masculino,10-14 anos,34380
2023,1501402,Belém,masculino,15-19 anos,52674
2022,1501402,Belém,masculino,15-19 anos,53703
2024,2408102,Natal,masculino,15-19 anos,26242
2024,4314902,Porto Alegre,masculino,15-19 anos,41216
2023,2800308,Aracaju,masculino,15-19 anos,21579
2022,5208707,Goiânia,masculino,15-19 anos,50446
2024,1721000,Palmas,masculino,15-19 anos,12602
2024,3550308,São Paulo,masculino,15-19 anos,389859
2023,3550308,São Paulo,masculino,15-19 anos,397295
2022,1302603,Manaus,masculino,15-19 anos,92677
2022,1100205,Porto Velho,masculino,15-19 anos,21274
2023,2304400,Fortaleza,masculino,15-19 anos,90202
2023,1200401,Rio Branco,masculino,20-24 anos,17945
2022,4314902,Porto Alegre,masculino,20-24 anos,50895
2024,4106902,Curitiba,masculino,20-24 anos,66735
2023,3550308,São Paulo,masculino,20-24 anos,440442
2023,3304557,Rio de Janeiro,masculino,25-29 anos,258053
2024,1100205,Porto Velho,masculino,25-29 anos,21720
2022,3550308,São Paulo,masculino,25-29 anos,458087
2023,3106200,Belo Horizonte,masculino,25-29 anos,92520
2022,2611606,Recife,masculino,25-29 anos,60238
2022,3205309,Vitória,masculino,25-29 anos,12091
2023,2211001,Teresina,masculino,25-29 anos,35815
2024,3205309,Vitória,masculino,25-29 anos,11864
2024,2211001,Teresina,masculino,25-29 anos,35936
2024,1200401,Rio Branco,masculino,25-29 anos,17063
2024,1100205,Porto Velho,masculino,30-34 anos,21141
2022,2704302,Maceió,masculino,30-34 anos,37339
2023,5002704,Campo Grande,masculino,30-34 anos,37309
2023,3304557,Rio de Janeiro,masculino,30-34 anos,246782
2022,1501402,Belém,masculino,30-34 anos,51693
2023,3205309,Vitória,masculino,30-34 anos,12105
2024,1721000,Palmas,masculino,30-34 anos,14479
2023,2211001,Teresina,masculino,35-39 anos,35953
2023,3106200,Belo Horizonte,masculino,35-39 anos,92795
2023,3550308,São Paulo,masculino,35-39 anos,463635
2024,1721000,Palmas,masculino,35-39 anos,13480
2022,2611606,Recife,masculino,35-39 anos,59153
2024,2211001,Teresina,masculino,35-39 anos,35299
2024,2507507,João Pessoa,masculino,35-39 anos,34653
2022,2800308,Aracaju,masculino,35-39 anos,24380
2022,2800308,Aracaju,masculino,40-44 anos,23149
2024,4314902,Porto Alegre,masculino,40-44 anos,50459
2022,3106200,Belo Horizonte,masculino,40-44 anos,93552
2022,2704302,Maceió,masculino,40-44 anos,35865
2024,4106902,Curitiba,masculino,40-44 anos,69585
2023,5103403,Cuiabá,masculino,40-44 anos,27194
2024,3304557,Rio de Janeiro,masculino,40-44 anos,249685
2022,1501402,Belém,masculino,40-44 anos,52999
2024,3106200,Belo Horizonte,masculino,40-44 anos,92642
2023,4205407,Florianópolis,masculino,40-44 anos,23564
2023,1400100,Boa Vista,masculino,40-44 anos,16458
2024,2304400,Fortaleza,masculino,40-44 anos,94011
2023,5002704,Campo Grande,masculino,45-49 anos,29795
2023,1400100,Boa Vista,masculino,45-49 anos,12997
2023,2111300,São Luís,masculino,45-49 anos,32605
2024,1200401,Rio Branco,masculino,45-49 anos,12104
2022,2611606,Recife,masculino,45-49 anos,50218
2022,4106902,Curitiba,masculino,45-49 anos,61167
2024,2408102,Natal,masculino,45-49 anos,24776
2023,2507507,João Pessoa,masculino,45-49 anos,26878
2022,1200401,Rio Branco,masculino,45-49 anos,11288
2023,3106200,Belo Horizonte,masculino,45-49 anos,81208
2023,1200401,Rio Branco,masculino,45-49 anos,11696
2022,3304557,Rio de Janeiro,masculino,45-49 anos,216366
2023,1600303,Macapá,masculino,45-49 anos,14322
2023,5002704,Campo Grande,masculino,5-9 anos,35124
2022,3304557,Rio de Janeiro,masculino,5-9 anos,208135
2024,2304400,Fortaleza,masculino,5-9 anos,83675
2024,2704302,Maceió,masculino,5-9 anos,34682
2023,1721000,Palmas,masculino,5-9 anos,12546
2023,3205309,Vitória,masculino,5-9 anos,10524
2022,1721000,Palmas,masculino,5-9 anos,12178
2022,1100205,Porto Velho,masculino,5-9 anos,20559
2024,5300108,Brasília,masculino,5-9 anos,103790
2022,2211001,Teresina,masculino,50-54 anos,22863
2022,1100205,Porto Velho,masculino,50-54 anos,13284
2022,2704302,Maceió,masculino,50-54 anos,27182
2023,2507507,João Pessoa,masculino,50-54 anos,23497
2024,2507507,João Pessoa,masculino,50-54 anos,23751
2024,3550308,São Paulo,masculino,50-54 anos,355280
2023,2408102,Natal,masculino,50-54 anos,21916
2022,1302603,Manaus,masculino,50-54 anos,55195
2024,1501402,Belém,masculino,55-59 anos,37413
2023,3205309,Vitória,masculino,55-59 anos,9183
2024,2408102,Natal,masculino,55-59 anos,20787
2022,3106200,Belo Horizonte,masculino,55-59 anos,66959
2023,2111300,São Luís,masculino,55-59 anos,23641
2024,2507507,João Pessoa,masculino,55-59 anos,21745
2024,2211001,Teresina,masculino,55-59 anos,20832
2024,2704302,Maceió,masculino,55-59 anos,23895
2022,2800308,Aracaju,masculino,55-59 anos,14899
2023,2211001,Teresina,masculino,55-59 anos,20595
2023,3550308,São Paulo,masculino,55-59 anos,312171
2023,2408102,Natal,masculino,55-59 anos,20881
2023,2704302,Maceió,masculino,60-64 anos,18784
2022,5300108,Brasília,masculino,60-64 anos,52289
2022,2304400,Fortaleza,masculino,60-64 anos,49828
2023,2211001,Teresina,masculino,60-64 anos,16707
2023,3304557,Rio de Janeiro,masculino,60-64 anos,163357
2024,5103403,Cuiabá,masculino,60-64 anos,14098
2024,3205309,Vitória,masculino,60-64 anos,8681
2022,1400100,Boa Vista,masculino,60-64 anos,5740
2022,2211001,Teresina,masculino,60-64 anos,16116
2024,3550308,São Paulo,masculino,65-69 anos,213363
2022,2507507,João Pessoa,masculino,65-69 anos,12287
2024,5002704,Campo Grande,masculino,65-69 anos,15552
2023,2408102,Natal,masculino,65-69 anos,13236
2024,5208707,Goiânia,masculino,65-69 anos,24565
2024,2704302,Maceió,masculino,65-69 anos,14400
2023,2704302,Maceió,masculino,65-69 anos,13927
2022,1200401,Rio Branco,masculino,65-69 anos,4313
2023,2507507,João Pessoa,masculino,70-74 anos,9256
2023,1600303,Macapá,masculino,70-74 anos,3134
2024,3205309,Vitória,masculino,70-74 anos,5360
2024,2111300,São Luís,masculino,70-74 anos,10618
2022,4314902,Porto Alegre,masculino,70-74 anos,21402
2022,4106902,Curitiba,masculino,70-74 anos,24220
2024,2927408,Salvador,masculino,70-74 anos,31228
2023,5002704,Campo Grande,masculino,70-74 anos,10729
2023,1721000,Palmas,masculino,70-74 anos,2260
2024,5002704,Campo Grande,masculino,75-79 anos,7194
2023,4106902,Curitiba,masculino,75-79 anos,16534
2022,3205309,Vitória,masculino,75-79 anos,3030
2024,2927408,Salvador,masculino,75-79 anos,19630
2023,2507507,João Pessoa,masculino,75-79 anos,6085
2023,4205407,Florianópolis,masculino,75-79 anos,4984
2024,1501402,Belém,masculino,75-79 anos,10724
2022,3304557,Rio de Janeiro,masculino,80-mais,63329
2023,2704302,Maceió,masculino,80-mais,5218
2023,2611606,Recife,masculino,80-mais,12007
2023,1721000,Palmas,masculino,80-mais,1319
2022,5002704,Campo Grande,masculino,80-mais,6748
2024,4314902,Porto Alegre,masculino,80-mais,15737
2024,2304400,Fortaleza,masculino,80-mais,18347
2024,2507507,João Pessoa,masculino,80-mais,5961
2023,1200401,Rio Branco,masculino,80-mais,1854
2022,2704302,Maceió,masculino,80-mais,5015
2023,2507507,João Pessoa,masculino,80-mais,5641
2023,4205407,Florianópolis,masculino,80-mais,4588
2022,4106902,Curitiba,feminino,0-4 anos,45342
2023,3205309,Vitória,feminino,0-4 anos,9110
2022,2111300,São Luís,feminino,0-4 anos,32757
2024,1302603,Manaus,feminino,0-4 anos,78461
2022,3550308,São Paulo,feminino,0-4 anos,337616
2022,5002704,Campo Grande,feminino,0-4 anos,31856
2024,3205309,Vitória,feminino,0-4 anos,8888
2024,2927408,Salvador,feminino,0-4 anos,58901
2024,5002704,Campo Grande,feminino,0-4 anos,30473
2024,3550308,São Paulo,feminino,0-4 anos,309224
2024,4314902,Porto Alegre,feminino,10-14 anos,38876
2022,4106902,Curitiba,feminino,10-14 anos,53542
2024,5300108,Brasília,feminino,10-14 anos,96196
2022,1400100,Boa Vista,feminino,15-19 anos,18717
2023,5103403,Cuiabá,feminino,15-19 anos,23657
2024,3106200,Belo Horizonte,feminino,15-19 anos,69298
2023,1501402,Belém,feminino,15-19 anos,50471
2022,3550308,São Paulo,feminino,15-19 anos,389033
2024,2408102,Natal,feminino,15-19 anos,25602
2022,5300108,Brasília,feminino,15-19 anos,107522
2023,3106200,Belo Horizonte,feminino,15-19 anos,71034
2022,1100205,Porto Velho,feminino,15-19 anos,20105
2023,4314902,Porto Alegre,feminino,15-19 anos,40927
2024,2111300,São Luís,feminino,15-19 anos,40731
2024,3205309,Vitória,feminino,20-24 anos,12256
2024,3106200,Belo Horizonte,feminino,20-24 anos,84911
2023,3550308,São Paulo,feminino,20-24 anos,433529
2022,2408102,Natal,feminino,20-24 anos,30950
2022,2111300,São Luís,feminino,20-24 anos,49275
2024,5300108,Brasília,feminino,20-24 anos,114891
2024,2800308,Aracaju,feminino,20-24 anos,24004
2024,3550308,São Paulo,feminino,20-24 anos,422776
2024,1400100,Boa Vista,feminino,20-24 anos,21334
2022,1100205,Porto Velho,feminino,20-24 anos,22148
2023,4205407,Florianópolis,feminino,25-29 anos,25103
2022,5300108,Brasília,feminino,25-29 anos,119823
2023,3304557,Rio de Janeiro,feminino,25-29 anos,265675
2024,2800308,Aracaju,feminino,25-29 anos,26160
2024,1100205,Porto Velho,feminino,25-29 anos,22087
2024,3205309,Vitória,feminino,25-29 anos,13096
2022,2304400,Fortaleza,feminino,30-34 anos,113786
2024,2111300,São Luís,feminino,30-34 anos,47891
2022,5208707,Goiânia,feminino,30-34 anos,62911
2024,1721000,Palmas,feminino,30-34 anos,15104
2022,2304400,Fortaleza,feminino,35-39 anos,113881
2023,2704302,Maceió,feminino,35-39 anos,42218
2022,4205407,Florianópolis,feminino,35-39 anos,25740
2024,2408102,Natal,feminino,35-39 anos,32410
2024,2927408,Salvador,feminino,40-44 anos,128241
2022,3106200,Belo Horizonte,feminino,40-44 anos,105242
2024,1100205,Porto Velho,feminino,40-44 anos,20744
2022,1302603,Manaus,feminino,40-44 anos,91801
2022,1600303,Macapá,feminino,40-44 anos,18023
2023,2611606,Recife,feminino,40-44 anos,67362
2022,2304400,Fortaleza,feminino,40-44 anos,107806
2022,5208707,Goiânia,feminino,40-44 anos,64088
2024,2111300,São Luís,feminino,40-44 anos,48656
2023,2304400,Fortaleza,feminino,45-49 anos,95893
2024,4106902,Curitiba,feminino,45-49 anos,72113
2023,2408102,Natal,feminino,45-49 anos,28945
2022,1100205,Porto Velho,feminino,45-49 anos,16817
2023,1302603,Manaus,feminino,45-49 anos,79475
2023,3550308,São Paulo,feminino,45-49 anos,459095
2022,3304557,Rio de Janeiro,feminino,45-49 anos,252607
2023,5300108,Brasília,feminino,5-9 anos,99946
2024,4314902,Porto Alegre,feminino,5-9 anos,38799
2023,3304557,Rio de Janeiro,feminino,5-9 anos,197836
2022,4205407,Florianópolis,feminino,5-9 anos,14869
2024,2304400,Fortaleza,feminino,5-9 anos,80447
2022,3106200,Belo Horizonte,feminino,5-9 anos,64622
2023,1600303,Macapá,feminino,5-9 anos,21261
2022,1600303,Macapá,feminino,5-9 anos,21230
2024,2800308,Aracaju,feminino,5-9 anos,19515
2023,3304557,Rio de Janeiro,feminino,50-54 anos,232930
2022,2800308,Aracaju,feminino,50-54 anos,22003
2022,5103403,Cuiabá,feminino,50-54 anos,21235
2024,1200401,Rio Branco,feminino,50-54 anos,11057
2022,5208707,Goiânia,feminino,50-54 anos,49795
2022,3106200,Belo Horizonte,feminino,50-54 anos,85438
2024,4106902,Curitiba,feminino,50-54 anos,65852
2024,2611606,Recife,feminino,50-54 anos,58440
2024,5300108,Brasília,feminino,55-59 anos,87956
2024,2704302,Maceió,feminino,55-59 anos,31133
2023,1721000,Palmas,feminino,55-59 anos,6530
2022,3106200,Belo Horizonte,feminino,55-59 anos,83842
2023,2211001,Teresina,feminino,55-59 anos,27427
2022,1501402,Belém,feminino,55-59 anos,43765
2022,3205309,Vitória,feminino,55-59 anos,11726
2023,2111300,São Luís,feminino,55-59 anos,31499
2023,1600303,Macapá,feminino,55-59 anos,9756
2024,2800308,Aracaju,feminino,55-59 anos,20538
2022,2304400,Fortaleza,feminino,55-59 anos,83226
2023,1721000,Palmas,feminino,60-64 anos,4986
2022,3106200,Belo Horizonte,feminino,60-64 anos,77216
2023,2704302,Maceió,feminino,60-64 anos,25239
2022,3205309,Vitória,feminino,60-64 anos,11043
2024,2800308,Aracaju,feminino,60-64 anos,17590
2022,5300108,Brasília,feminino,60-64 anos,66651
2023,2927408,Salvador,feminino,60-64 anos,77979
2024,2704302,Maceió,feminino,65-69 anos,20297
2023,1501402,Belém,feminino,65-69 anos,31249
2023,2704302,Maceió,feminino,65-69 anos,19685
2024,1400100,Boa Vista,feminino,65-69 anos,5205
2022,1501402,Belém,feminino,65-69 anos,30073
2022,5300108,Brasília,feminino,65-69 anos,51352
2022,5103403,Cuiabá,feminino,70-74 anos,8505
2023,3205309,Vitória,feminino,70-74 anos,7296
2022,1200401,Rio Branco,feminino,70-74 anos,3596
2024,2611606,Recife,feminino,70-74 anos,32501
2022,2507507,João Pessoa,feminino,70-74 anos,13499
2024,1100205,Porto Velho,feminino,70-74 anos,5066
2022,5002704,Campo Grande,feminino,75-79 anos,9248
2024,4314902,Porto Alegre,feminino,75-79 anos,26483
2024,2800308,Aracaju,feminino,75-79 anos,7661
2023,2304400,Fortaleza,feminino,75-79 anos,30113
2024,1600303,Macapá,feminino,75-79 anos,2576
2023,4314902,Porto Alegre,feminino,75-79 anos,25425
2023,1501402,Belém,feminino,75-79 anos,16667
2022,3304557,Rio de Janeiro,feminino,75-79 anos,101847
2022,2304400,Fortaleza,feminino,75-79 anos,28544
2024,2704302,Maceió,feminino,75-79 anos,10238
2023,3205309,Vitória,feminino,75-79 anos,4951
2022,2111300,São Luís,feminino,75-79 anos,9507
2024,4106902,Curitiba,feminino,75-79 anos,26866
2024,3304557,Rio de Janeiro,feminino,75-79 anos,110976
2024,1100205,Porto Velho,feminino,75-79 anos,3016
2023,2800308,Aracaju,feminino,80-mais,8953
2023,4205407,Florianópolis,feminino,80-mais,8572
2022,1501402,Belém,feminino,80-mais,19771
2024,3205309,Vitória,feminino,80-mais,7138
2022,1721000,Palmas,feminino,80-mais,1484
2022,1200401,Rio Branco,feminino,80-mais,2595
2023,3550308,São Paulo,feminino,80-mais,202848
2024,5208707,Goiânia,feminino,80-mais,20057
2023,2111300,São Luís,feminino,80-mais,11857
2023,3304557,Rio de Janeiro,masculino,0-4 anos,176154
2022,4106902,Curitiba,masculino,0-4 anos,47292
2024,4314902,Porto Alegre,masculino,0-4 anos,33286
2024,1721000,Palmas,masculino,0-4 anos,12238
2022,1100205,Porto Velho,masculino,0-4 anos,19058
2022,1200401,Rio Branco,masculino,0-4 anos,14857
2023,5208707,Goiânia,masculino,0-4 anos,43505
2022,2304400,Fortaleza,masculino,0-4 anos,78214
2022,2927408,Salvador,masculino,0-4 anos,68659
2022,5002704,Campo Grande,masculino,0-4 anos,33205
2024,2704302,Maceió,masculino,0-4 anos,32648
2022,1302603,Manaus,masculino,0-4 anos,86375
2023,2927408,Salvador,masculino,10-14 anos,76923
2022,2611606,Recife,masculino,10-14 anos,51117
2023,2408102,Natal,masculino,10-14 anos,25747
2024,5002704,Campo Grande,masculino,10-14 anos,34646
2023,1600303,Macapá,masculino,10-14 anos,21246
2024,3205309,Vitória,masculino,10-14 anos,10240
2023,5002704,Campo Grande,masculino,10-14 anos,34235
2022,2507507,João Pessoa,masculino,15-19 anos,31390
2023,2611606,Recife,masculino,15-19 anos,53427
2023,2611606,Recife,masculino,20-24 anos,59115
2023,3205309,Vitória,masculino,20-24 anos,11708
2022,5300108,Brasília,masculino,20-24 anos,118998
2024,1721000,Palmas,masculino,20-24 anos,14574
2023,1302603,Manaus,masculino,20-24 anos,99549
2023,2304400,Fortaleza,masculino,20-24 anos,99361
2022,4205407,Florianópolis,masculino,20-24 anos,20974
2022,1302603,Manaus,masculino,20-24 anos,100587
2022,2304400,Fortaleza,masculino,20-24 anos,101800
2023,2704302,Maceió,masculino,20-24 anos,40222
2023,2800308,Aracaju,masculino,20-24 anos,23633
2024,2704302,Maceió,masculino,25-29 anos,41706
2024,5208707,Goiânia,masculino,25-29 anos,61344
2022,5208707,Goiânia,masculino,25-29 anos,62345
2022,1302603,Manaus,masculino,25-29 anos,99000
2023,5103403,Cuiabá,masculino,25-29 anos,27339
2023,1600303,Macapá,masculino,25-29 anos,21841
2024,2800308,Aracaju,masculino,25-29 anos,24439
2024,2611606,Recife,masculino,30-34 anos,57128
2024,4205407,Florianópolis,masculino,30-34 anos,25736
2022,1100205,Porto Velho,masculino,30-34 anos,21707
2022,2304400,Fortaleza,masculino,30-34 anos,104031
2024,5002704,Campo Grande,masculino,30-34 anos,37252
2022,2611606,Recife,masculino,30-34 anos,58285
2024,5208707,Goiânia,masculino,30-34 anos,60356
2024,2507507,João Pessoa,masculino,30-34 anos,34115
2023,2507507,João Pessoa,masculino,30-34 anos,34223
2024,1200401,Rio Branco,masculino,30-34 anos,15430
2022,2111300,São Luís,masculino,35-39 anos,44583
2024,2611606,Recife,masculino,35-39 anos,57300
2023,3205309,Vitória,masculino,35-39 anos,13235
2022,2927408,Salvador,masculino,35-39 anos,106357
2022,3106200,Belo Horizonte,masculino,35-39 anos,94043
2024,1400100,Boa Vista,masculino,35-39 anos,19439
2022,1100205,Porto Velho,masculino,35-39 anos,21657
2024,2800308,Aracaju,masculino,35-39 anos,23662
2023,5208707,Goiânia,masculino,35-39 anos,60415
2022,5300108,Brasília,masculino,35-39 anos,119580
2022,5208707,Goiânia,masculino,35-39 anos,60686
2022,5002704,Campo Grande,masculino,35-39 anos,36480
2022,2408102,Natal,masculino,35-39 anos,30430
2022,1600303,Macapá,masculino,35-39 anos,18720
2023,2408102,Natal,masculino,35-39 anos,30018
2024,2611606,Recife,masculino,40-44 anos,57523
2022,1200401,Rio Branco,masculino,40-44 anos,13993
2022,2507507,João Pessoa,masculino,40-44 anos,31842
2023,2111300,São Luís,masculino,40-44 anos,40953
2022,3304557,Rio de Janeiro,masculino,40-44 anos,248896
2024,1721000,Palmas,masculino,40-44 anos,12668
2023,2211001,Teresina,masculino,45-49 anos,27649
2024,4205407,Florianópolis,masculino,45-49 anos,19998
2024,2304400,Fortaleza,masculino,45-49 anos,79756
2024,5300108,Brasília,masculino,45-49 anos,107743
2024,1501402,Belém,masculino,45-49 anos,48730
2024,5208707,Goiânia,masculino,45-49 anos,52027
2024,3550308,São Paulo,masculino,45-49 anos,406902
2022,2304400,Fortaleza,masculino,45-49 anos,76241
2023,2304400,Fortaleza,masculino,45-49 anos,77798
2023,1100205,Porto Velho,masculino,45-49 anos,16179
2022,2927408,Salvador,masculino,45-49 anos,88305
2022,1302603,Manaus,masculino,45-49 anos,69114
2022,4314902,Porto Alegre,masculino,45-49 anos,42919
2022,2111300,São Luís,masculino,45-49 anos,31534
2024,2704302,Maceió,masculino,45-49 anos,31965
2024,3304557,Rio de Janeiro,masculino,45-49 anos,226461
2022,1501402,Belém,masculino,5-9 anos,43919
2024,5208707,Goiânia,masculino,5-9 anos,46827
2023,2507507,João Pessoa,masculino,5-9 anos,30063
2022,1600303,Macapá,masculino,5-9 anos,22068
2022,1302603,Manaus,masculino,5-9 anos,94861
2024,1302603,Manaus,masculino,5-9 anos,92640
2023,1501402,Belém,masculino,5-9 anos,43068
2023,3106200,Belo Horizonte,masculino,5-9 anos,67689
2022,2611606,Recife,masculino,5-9 anos,51612
2023,2408102,Natal,masculino,5-9 anos,25753
2022,4106902,Curitiba,masculino,50-54 anos,56840
2022,2408102,Natal,masculino,50-54 anos,22045
2024,1400100,Boa Vista,masculino,50-54 anos,10756
2024,2800308,Aracaju,masculino,50-54 anos,17570
2023,5103403,Cuiabá,masculino,50-54 anos,19155
2023,1600303,Macapá,masculino,50-54 anos,11704
2024,4314902,Porto Alegre,masculino,50-54 anos,38285
2024,2211001,Teresina,masculino,50-54 anos,23618
2024,3205309,Vitória,masculino,50-54 anos,9413
2022,2408102,Natal,masculino,55-59 anos,20844
2024,2927408,Salvador,masculino,55-59 anos,69008
2023,1302603,Manaus,masculino,55-59 anos,45882
2023,4205407,Florianópolis,masculino,55-59 anos,14709
2022,2927408,Salvador,masculino,55-59 anos,68490
2023,5103403,Cuiabá,masculino,55-59 anos,16356
2022,4106902,Curitiba,masculino,55-59 anos,50794
2024,1200401,Rio Branco,masculino,55-59 anos,7928
2022,1100205,Porto Velho,masculino,55-59 anos,11589
2024,1721000,Palmas,masculino,55-59 anos,6392
2022,4205407,Florianópolis,masculino,55-59 anos,14541
2022,5002704,Campo Grande,masculino,55-59 anos,22989
2022,1100205,Porto Velho,masculino,60-64 anos,9156
2023,1600303,Macapá,masculino,60-64 anos,6759
2023,2111300,São Luís,masculino,60-64 anos,19121
2023,5300108,Brasília,masculino,60-64 anos,54764
2023,2927408,Salvador,masculino,60-64 anos,57877
2022,1721000,Palmas,masculino,60-64 anos,4225
2024,3106200,Belo Horizonte,masculino,60-64 anos,60467
2024,3550308,São Paulo,masculino,60-64 anos,269018
2022,5208707,Goiânia,masculino,60-64 anos,30408
2024,4314902,Porto Alegre,masculino,60-64 anos,35548
2024,2800308,Aracaju,masculino,60-64 anos,12800
2024,2408102,Natal,masculino,60-64 anos,18293
2022,2800308,Aracaju,masculino,60-64 anos,11992
2024,2111300,São Luís,masculino,60-64 anos,19698
2023,5103403,Cuiabá,masculino,60-64 anos,13687
2023,1600303,Macapá,masculino,65-69 anos,4890
2024,1302603,Manaus,masculino,65-69 anos,26628
2022,1721000,Palmas,masculino,65-69 anos,2973
2024,5300108,Brasília,masculino,65-69 anos,41735
2024,2611606,Recife,masculino,65-69 anos,27813
2023,4314902,Porto Alegre,masculino,65-69 anos,29935
2024,2304400,Fortaleza,masculino,65-69 anos,38815
2022,3304557,Rio de Janeiro,masculino,65-69 anos,129074
2023,1302603,Manaus,masculino,70-74 anos,15964
2024,1721000,Palmas,masculino,70-74 anos,2343
2023,3304557,Rio de Janeiro,masculino,70-74 anos,96626
2024,1600303,Macapá,masculino,70-74 anos,3350
2022,2927408,Salvador,masculino,70-74 anos,28904
2024,5103403,Cuiabá,masculino,70-74 anos,7403
2023,4106902,Curitiba,masculino,70-74 anos,25281
2022,1302603,Manaus,masculino,70-74 anos,14904
2024,2408102,Natal,masculino,70-74 anos,9583
2022,1600303,Macapá,masculino,70-74 anos,2913
2023,4205407,Florianópolis,masculino,70-74 anos,7730
2022,2211001,Teresina,masculino,70-74 anos,8748
2022,3550308,São Paulo,masculino,70-74 anos,144540
2022,2927408,Salvador,masculino,75-79 anos,17195
2024,2304400,Fortaleza,masculino,75-79 anos,18635
2024,5208707,Goiânia,masculino,75-79 anos,11579
